date,temperature,humidity,luminosity
2020-12-03 16:06:49.672,18.7,21.4,64
2020-12-03 16:06:47.394,18.7,21.4,64
2020-12-03 16:06:45.121,18.7,21.5,65
2020-12-03 16:06:42.844,18.7,21.5,62
2020-12-03 16:06:40.570,18.7,21.5,62
2020-12-03 16:06:38.297,18.7,21.5,62
2020-12-03 16:06:36.020,18.7,21.5,61
2020-12-03 16:06:33.747,18.7,21.5,59
2020-12-03 16:06:31.473,18.7,21.6,58
2020-12-03 16:06:29.196,18.7,21.6,57
2020-12-03 16:06:26.923,18.7,21.6,58
2020-12-03 16:06:24.649,18.7,21.7,58
2020-12-03 16:06:22.372,18.8,21.8,59
2020-12-03 16:06:20.099,18.7,21.8,58
2020-12-03 16:06:17.821,18.7,21.9,58
2020-12-03 16:06:15.548,18.7,22.0,58
2020-12-03 16:06:13.275,18.7,22.0,58
2020-12-03 16:06:10.997,18.7,22.1,59
2020-12-03 16:06:08.724,18.7,22.1,59
2020-12-03 16:06:06.451,18.7,22.0,58
2020-12-03 16:06:04.173,18.7,22.0,58
2020-12-03 16:06:01.900,18.7,21.9,59
2020-12-03 16:05:59.623,18.7,21.8,58
2020-12-03 16:05:57.350,18.7,21.8,58
2020-12-03 16:05:55.076,18.7,21.7,58
2020-12-03 16:05:52.799,18.7,21.7,58
2020-12-03 16:05:50.526,18.7,21.6,58
2020-12-03 16:05:48.253,18.7,21.6,58
2020-12-03 16:05:45.975,18.7,21.6,58
2020-12-03 16:05:43.702,18.7,21.6,58
2020-12-03 16:05:41.425,18.7,21.7,58
2020-12-03 16:05:39.151,18.6,21.6,58
2020-12-03 16:05:36.878,18.6,21.7,58
2020-12-03 16:05:34.601,18.6,21.7,58
2020-12-03 16:05:32.327,18.6,21.7,58
2020-12-03 16:05:30.054,18.6,21.8,58
2020-12-03 16:05:27.777,18.6,21.8,58
2020-12-03 16:05:25.504,18.6,21.9,59
2020-12-03 16:05:23.231,18.6,21.9,56
2020-12-03 16:05:20.954,18.6,21.9,55
2020-12-03 16:05:18.680,18.6,21.9,57
2020-12-03 16:05:16.407,18.6,21.9,59
2020-12-03 16:05:14.130,18.6,21.8,59
2020-12-03 16:05:11.857,18.6,21.7,58
2020-12-03 16:05:09.579,18.6,21.6,58
2020-12-03 16:05:07.306,18.6,21.6,63
2020-12-03 16:05:05.033,18.6,21.6,65
2020-12-03 16:05:02.755,18.6,21.5,63
2020-12-03 16:05:00.482,18.6,21.5,63
2020-12-03 16:04:58.209,18.6,21.5,64
2020-12-03 16:04:55.932,18.6,21.4,61
2020-12-03 16:04:53.658,18.5,21.2,64
2020-12-03 16:04:51.385,18.5,21.2,64
2020-12-03 16:04:49.108,18.5,21.1,65
2020-12-03 16:04:46.834,18.6,21.2,64
2020-12-03 16:04:44.561,18.6,21.1,64
2020-12-03 16:04:42.284,18.6,21.1,64
2020-12-03 16:04:40.011,18.6,21.1,64
2020-12-03 16:04:37.737,18.6,21.1,60
2020-12-03 16:04:35.460,18.6,21.1,63
2020-12-03 16:04:33.187,18.6,21.1,64
2020-12-03 16:04:30.909,18.6,21.1,65
2020-12-03 16:04:28.636,18.6,21.1,65
2020-12-03 16:04:26.363,18.6,21.0,65
2020-12-03 16:04:24.086,18.6,21.0,65
2020-12-03 16:04:21.812,18.6,21.0,65
2020-12-03 16:04:19.539,18.6,21.0,65
2020-12-03 16:04:17.262,18.6,21.1,65
2020-12-03 16:04:14.988,18.6,21.1,65
2020-12-03 16:04:12.715,18.6,21.1,65
2020-12-03 16:04:10.438,18.6,21.1,64
2020-12-03 16:04:08.164,18.6,21.1,65
2020-12-03 16:04:05.891,18.6,21.1,66
2020-12-03 16:04:03.614,18.6,21.1,66
2020-12-03 16:04:01.341,18.6,21.1,66
2020-12-03 16:03:59.067,18.6,21.1,66
2020-12-03 16:03:56.790,18.6,21.1,67
2020-12-03 16:03:54.517,18.6,21.1,66
2020-12-03 16:03:52.239,18.6,21.2,66
2020-12-03 16:03:49.966,18.6,21.2,65
2020-12-03 16:03:47.693,18.6,21.2,67
2020-12-03 16:03:45.416,18.6,21.2,66
2020-12-03 16:03:43.142,18.6,21.2,66
2020-12-03 16:03:40.869,18.6,21.2,66
2020-12-03 16:03:38.592,18.6,21.3,66
2020-12-03 16:03:36.318,18.6,21.3,66
2020-12-03 16:03:34.045,18.6,21.3,65
2020-12-03 16:03:31.768,18.6,21.3,65
2020-12-03 16:03:29.495,18.6,21.3,65
2020-12-03 16:03:27.217,18.6,21.3,65
2020-12-03 16:03:24.944,18.6,21.2,66
2020-12-03 16:03:22.671,18.6,21.2,66
2020-12-03 16:03:20.393,18.6,21.2,67
2020-12-03 16:03:18.120,18.6,21.2,67
2020-12-03 16:03:15.847,18.6,21.2,67
2020-12-03 16:03:13.569,18.6,21.2,67
2020-12-03 16:03:11.296,18.6,21.2,67
2020-12-03 16:03:09.023,18.6,21.2,67
2020-12-03 16:03:06.746,18.6,21.2,67
2020-12-03 16:03:04.472,18.6,21.2,66
2020-12-03 16:03:02.199,18.6,21.1,63
2020-12-03 16:02:59.922,18.6,21.1,66
2020-12-03 16:02:57.648,18.6,21.1,66
2020-12-03 16:02:55.375,18.6,21.2,65
2020-12-03 16:02:53.098,18.6,21.1,65
2020-12-03 16:02:50.825,18.6,21.1,66
2020-12-03 16:02:48.551,18.6,21.1,65
2020-12-03 16:02:46.274,18.6,21.1,65
2020-12-03 16:02:44.001,18.6,21.2,66
2020-12-03 16:02:41.723,18.6,21.2,66
2020-12-03 16:02:39.450,18.6,21.2,64
2020-12-03 16:02:37.177,18.6,21.2,66
2020-12-03 16:02:34.900,18.6,21.3,67
2020-12-03 16:02:32.626,18.6,21.3,67
2020-12-03 16:02:30.353,18.6,21.3,66
2020-12-03 16:02:28.076,18.6,21.3,67
2020-12-03 16:02:25.802,18.6,21.4,67
2020-12-03 16:02:23.529,18.6,21.4,67
2020-12-03 16:02:21.252,18.6,21.5,67
2020-12-03 16:02:18.979,18.6,21.4,68
2020-12-03 16:02:16.705,18.6,21.4,68
2020-12-03 16:02:14.428,18.6,21.4,68
2020-12-03 16:02:12.155,18.6,21.5,69
2020-12-03 16:02:09.881,18.6,21.5,68
2020-12-03 16:02:07.604,18.6,21.5,68
2020-12-03 16:02:05.331,18.6,21.6,69
2020-12-03 16:02:03.053,18.6,21.6,69
2020-12-03 16:02:00.780,18.6,21.6,69
2020-12-03 16:01:58.507,18.6,21.6,69
2020-12-03 16:01:56.230,18.6,21.6,69
2020-12-03 16:01:53.956,18.6,21.6,68
2020-12-03 16:01:51.683,18.6,21.6,68
2020-12-03 16:01:49.406,18.6,21.7,68
2020-12-03 16:01:47.133,18.6,21.7,68
2020-12-03 16:01:44.859,18.6,21.7,68
2020-12-03 16:01:42.582,18.6,21.7,68
2020-12-03 16:01:40.309,18.6,21.6,68
2020-12-03 16:01:38.035,18.6,21.6,67
2020-12-03 16:01:35.758,18.6,21.5,67
2020-12-03 16:01:33.485,18.6,21.5,67
2020-12-03 16:01:31.212,18.6,21.5,67
2020-12-03 16:01:28.934,18.6,21.5,67
2020-12-03 16:01:26.661,18.6,21.5,67
2020-12-03 16:01:24.388,18.6,21.5,67
2020-12-03 16:01:22.110,18.6,21.5,67
2020-12-03 16:01:19.837,18.6,21.5,67
2020-12-03 16:01:17.559,18.6,21.5,67
2020-12-03 16:01:15.286,18.6,21.5,66
2020-12-03 16:01:13.013,18.6,21.5,67
2020-12-03 16:01:10.736,18.6,21.5,67
2020-12-03 16:01:08.462,18.6,21.5,67
2020-12-03 16:01:06.189,18.6,21.5,67
2020-12-03 16:01:03.912,18.6,21.5,67
2020-12-03 16:01:01.638,18.6,21.6,66
2020-12-03 16:00:59.365,18.6,21.6,66
2020-12-03 16:00:57.088,18.6,21.7,67
2020-12-03 16:00:54.815,18.6,21.6,67
2020-12-03 16:00:52.541,18.6,21.6,66
2020-12-03 16:00:50.264,18.6,21.6,66
2020-12-03 16:00:47.991,18.6,21.5,66
2020-12-03 16:00:45.717,18.6,21.5,67
2020-12-03 16:00:43.440,18.6,21.5,65
2020-12-03 16:00:41.167,18.6,21.5,65
2020-12-03 16:00:38.890,18.6,21.4,65
2020-12-03 16:00:36.616,18.6,21.4,65
2020-12-03 16:00:34.343,18.6,21.4,66
2020-12-03 16:00:32.066,18.6,21.4,66
2020-12-03 16:00:29.792,18.6,21.4,66
2020-12-03 16:00:27.519,18.6,21.4,66
2020-12-03 16:00:25.242,18.6,21.4,66
2020-12-03 16:00:22.969,18.6,21.4,66
2020-12-03 16:00:20.695,18.6,21.4,67
2020-12-03 16:00:18.418,18.6,21.4,67
2020-12-03 16:00:16.145,18.6,21.4,67
2020-12-03 16:00:13.872,18.6,21.4,67
2020-12-03 16:00:11.594,18.6,21.5,67
2020-12-03 16:00:09.321,18.6,21.5,67
2020-12-03 16:00:07.048,18.6,21.5,67
2020-12-03 16:00:04.771,18.6,21.5,67
2020-12-03 16:00:02.497,18.6,21.5,67
2020-12-03 16:00:00.224,18.6,21.6,67
2020-12-03 15:59:57.947,18.6,21.6,68
2020-12-03 15:59:55.673,18.6,21.5,68
2020-12-03 15:59:53.400,18.6,21.5,68
2020-12-03 15:59:51.123,18.6,21.4,68
2020-12-03 15:59:48.850,18.6,21.4,68
2020-12-03 15:59:46.576,18.6,21.4,69
2020-12-03 15:59:44.299,18.6,21.4,67
2020-12-03 15:59:42.026,18.6,21.4,67
2020-12-03 15:59:39.752,18.6,21.4,67
2020-12-03 15:59:37.475,18.6,21.4,66
2020-12-03 15:59:35.202,18.6,21.4,67
2020-12-03 15:59:32.929,18.6,21.4,67
2020-12-03 15:59:30.651,18.6,21.4,65
2020-12-03 15:59:28.378,18.6,21.4,65
2020-12-03 15:59:26.105,18.6,21.5,59
2020-12-03 15:59:23.827,18.6,21.5,58
2020-12-03 15:59:21.554,18.6,21.4,59
2020-12-03 15:59:19.277,18.6,21.4,60
2020-12-03 15:59:17.004,18.6,21.4,59
2020-12-03 15:59:14.731,18.6,21.4,59
2020-12-03 15:59:12.453,18.6,21.4,60
2020-12-03 15:59:10.180,18.6,21.4,58
2020-12-03 15:59:07.907,18.6,21.4,59
2020-12-03 15:59:05.630,18.6,21.4,65
2020-12-03 15:59:03.356,18.6,21.3,65
2020-12-03 15:59:01.083,18.6,21.3,65
2020-12-03 15:58:58.806,18.6,21.3,65
2020-12-03 15:58:56.532,18.6,21.3,66
2020-12-03 15:58:54.259,18.6,21.4,67
2020-12-03 15:58:51.982,18.6,21.4,68
2020-12-03 15:58:49.709,18.6,21.4,68
2020-12-03 15:58:47.435,18.6,21.4,67
2020-12-03 15:58:45.158,18.6,21.4,68
2020-12-03 15:58:42.885,18.6,21.4,68
2020-12-03 15:58:40.611,18.6,21.4,59
2020-12-03 15:58:38.334,18.6,21.4,68
2020-12-03 15:58:36.061,18.6,21.4,67
2020-12-03 15:58:33.788,18.6,21.4,66
2020-12-03 15:58:31.510,18.6,21.4,65
2020-12-03 15:58:29.237,18.6,21.4,63
2020-12-03 15:58:26.964,18.6,21.4,63
2020-12-03 15:58:24.686,18.6,21.4,63
2020-12-03 15:58:22.413,18.6,21.5,67
2020-12-03 15:58:20.140,18.6,21.5,68
2020-12-03 15:58:17.863,18.6,21.5,69
2020-12-03 15:58:15.589,18.6,21.5,67
2020-12-03 15:58:13.315,18.6,21.5,68
2020-12-03 15:58:11.038,18.6,21.5,68
2020-12-03 15:58:08.765,18.6,21.6,68
2020-12-03 15:58:06.487,18.6,21.6,68
2020-12-03 15:58:04.214,18.6,21.6,68
2020-12-03 15:58:01.941,18.6,21.6,68
2020-12-03 15:57:59.664,18.6,21.6,68
2020-12-03 15:57:57.390,18.6,21.6,68
2020-12-03 15:57:55.117,18.6,21.6,68
2020-12-03 15:57:52.840,18.6,21.6,68
2020-12-03 15:57:50.566,18.6,21.6,68
2020-12-03 15:57:48.293,18.6,21.6,68
2020-12-03 15:57:46.016,18.6,21.7,69
2020-12-03 15:57:43.743,18.6,21.6,69
2020-12-03 15:57:41.469,18.6,21.6,69
2020-12-03 15:57:39.192,18.6,21.7,67
2020-12-03 15:57:36.919,18.6,21.7,67
2020-12-03 15:57:34.646,18.6,21.6,67
2020-12-03 15:57:32.368,18.6,21.6,67
2020-12-03 15:57:30.095,18.6,21.6,68
2020-12-03 15:57:27.822,18.6,21.6,68
2020-12-03 15:57:25.544,18.6,21.5,68
2020-12-03 15:57:23.271,18.6,21.5,68
2020-12-03 15:57:20.998,18.6,21.5,68
2020-12-03 15:57:18.720,18.6,21.5,68
2020-12-03 15:57:16.447,18.6,21.5,68
2020-12-03 15:57:14.174,18.6,21.5,68
2020-12-03 15:57:11.897,18.6,21.4,68
2020-12-03 15:57:09.623,18.6,21.4,67
2020-12-03 15:57:07.346,18.6,21.4,65
2020-12-03 15:57:05.073,18.6,21.4,68
2020-12-03 15:57:02.799,18.6,21.4,68
2020-12-03 15:57:00.522,18.6,21.4,68
2020-12-03 15:56:58.249,18.6,21.5,68
2020-12-03 15:56:55.976,18.6,21.5,68
2020-12-03 15:56:53.698,18.6,21.5,68
2020-12-03 15:56:51.425,18.6,21.5,68
2020-12-03 15:56:49.152,18.6,21.5,68
2020-12-03 15:56:46.874,18.6,21.5,68
2020-12-03 15:56:44.601,18.6,21.5,68
2020-12-03 15:56:42.328,18.6,21.5,68
2020-12-03 15:56:40.051,18.6,21.5,68
2020-12-03 15:56:37.777,18.6,21.5,69
2020-12-03 15:56:35.504,18.6,21.5,69
2020-12-03 15:56:33.227,18.6,21.4,69
2020-12-03 15:56:30.953,18.6,21.4,69
2020-12-03 15:56:28.680,18.6,21.4,69
2020-12-03 15:56:26.403,18.6,21.4,69
2020-12-03 15:56:24.130,18.6,21.4,68
2020-12-03 15:56:21.852,18.6,21.4,68
2020-12-03 15:56:19.579,18.6,21.5,68
2020-12-03 15:56:17.306,18.6,21.5,68
2020-12-03 15:56:15.028,18.6,21.5,68
2020-12-03 15:56:12.755,18.6,21.5,68
2020-12-03 15:56:10.482,18.6,21.5,68
2020-12-03 15:56:08.205,18.6,21.6,68
2020-12-03 15:56:05.931,18.6,21.6,68
2020-12-03 15:56:03.658,18.6,21.6,68
2020-12-03 15:56:01.381,18.6,21.6,68
2020-12-03 15:55:59.107,18.6,21.6,67
2020-12-03 15:55:56.834,18.6,21.6,67
2020-12-03 15:55:54.557,18.6,21.6,67
2020-12-03 15:55:52.284,18.6,21.6,67
2020-12-03 15:55:50.010,18.6,21.6,66
2020-12-03 15:55:47.733,18.6,21.6,66
2020-12-03 15:55:45.460,18.5,21.5,67
2020-12-03 15:55:43.186,18.6,21.6,67
2020-12-03 15:55:40.909,18.5,21.5,67
2020-12-03 15:55:38.636,18.6,21.5,67
2020-12-03 15:55:36.363,18.5,21.5,67
2020-12-03 15:55:34.085,18.5,21.5,68
2020-12-03 15:55:31.812,18.5,21.4,68
2020-12-03 15:55:29.539,18.5,21.4,68
2020-12-03 15:55:27.261,18.5,21.4,68
2020-12-03 15:55:24.988,18.6,21.5,68
2020-12-03 15:55:22.711,18.5,21.4,68
2020-12-03 15:55:20.438,18.5,21.4,68
2020-12-03 15:55:18.164,18.6,21.4,68
2020-12-03 15:55:15.887,18.5,21.4,69
2020-12-03 15:55:13.614,18.5,21.4,68
2020-12-03 15:55:11.340,18.5,21.4,68
2020-12-03 15:55:09.064,18.5,21.4,67
2020-12-03 15:55:06.791,18.6,21.5,67
2020-12-03 15:55:04.518,18.6,21.5,67
2020-12-03 15:55:02.240,18.6,21.5,67
2020-12-03 15:54:59.967,18.6,21.5,67
2020-12-03 15:54:57.690,18.6,21.5,67
2020-12-03 15:54:55.416,18.5,21.5,67
2020-12-03 15:54:53.143,18.6,21.6,67
2020-12-03 15:54:50.866,18.5,21.6,67
2020-12-03 15:54:48.593,18.6,21.6,67
2020-12-03 15:54:46.319,18.6,21.6,67
2020-12-03 15:54:44.042,18.5,21.6,67
2020-12-03 15:54:41.769,18.6,21.6,67
2020-12-03 15:54:39.495,18.6,21.7,67
2020-12-03 15:54:37.218,18.6,21.7,67
2020-12-03 15:54:34.945,18.6,21.7,67
2020-12-03 15:54:32.672,18.6,21.7,67
2020-12-03 15:54:30.395,18.6,21.7,67
2020-12-03 15:54:28.121,18.6,21.7,65
2020-12-03 15:54:25.848,18.6,21.7,65
2020-12-03 15:54:23.570,18.6,21.8,67
2020-12-03 15:54:21.297,18.6,21.8,67
2020-12-03 15:54:19.024,18.6,21.9,67
2020-12-03 15:54:16.746,18.6,21.9,67
2020-12-03 15:54:14.473,18.6,21.9,67
2020-12-03 15:54:12.196,18.6,22.0,67
2020-12-03 15:54:09.923,18.6,22.0,67
2020-12-03 15:54:07.649,18.6,22.0,67
2020-12-03 15:54:05.372,18.6,22.0,67
2020-12-03 15:54:03.099,18.5,21.9,67
2020-12-03 15:54:00.825,18.5,21.9,67
2020-12-03 15:53:58.548,18.5,21.9,67
2020-12-03 15:53:56.275,18.5,21.9,67
2020-12-03 15:53:54.001,18.6,21.9,67
2020-12-03 15:53:51.724,18.5,21.9,67
2020-12-03 15:53:49.451,18.5,21.8,67
2020-12-03 15:53:47.174,18.5,21.8,67
2020-12-03 15:53:44.900,18.5,21.8,65
2020-12-03 15:53:42.627,18.5,21.8,66
2020-12-03 15:53:40.350,18.5,21.8,64
2020-12-03 15:53:38.076,18.5,21.8,64
2020-12-03 15:53:35.803,18.5,21.8,64
2020-12-03 15:53:33.526,18.5,21.8,60
2020-12-03 15:53:31.253,18.5,21.8,64
2020-12-03 15:53:28.979,18.5,21.8,63
2020-12-03 15:53:26.702,18.5,21.7,63
2020-12-03 15:53:24.429,18.5,21.7,63
2020-12-03 15:53:22.155,18.5,21.7,63
2020-12-03 15:53:19.878,18.5,21.6,64
2020-12-03 15:53:17.605,18.5,21.6,64
2020-12-03 15:53:15.332,18.5,21.6,64
2020-12-03 15:53:13.054,18.5,21.6,64
2020-12-03 15:53:10.781,18.5,21.6,64
2020-12-03 15:53:08.508,18.5,21.6,65
2020-12-03 15:53:06.230,18.5,21.6,66
2020-12-03 15:53:03.957,18.5,21.6,66
2020-12-03 15:53:01.684,18.5,21.6,66
2020-12-03 15:52:59.406,18.5,21.6,67
2020-12-03 15:52:57.133,18.5,21.6,65
2020-12-03 15:52:54.856,18.5,21.6,67
2020-12-03 15:52:52.582,18.5,21.6,66
2020-12-03 15:52:50.309,18.5,21.6,65
2020-12-03 15:52:48.032,18.5,21.6,65
2020-12-03 15:52:45.759,18.5,21.6,65
2020-12-03 15:52:43.485,18.5,21.6,65
2020-12-03 15:52:41.208,18.5,21.6,64
2020-12-03 15:52:38.935,18.5,21.6,64
2020-12-03 15:52:36.661,18.5,21.6,65
2020-12-03 15:52:34.384,18.5,21.6,65
2020-12-03 15:52:32.111,18.5,21.6,65
2020-12-03 15:52:29.838,18.5,21.6,65
2020-12-03 15:52:27.560,18.5,21.7,65
2020-12-03 15:52:25.287,18.5,21.7,65
2020-12-03 15:52:23.014,18.5,21.7,65
2020-12-03 15:52:20.736,18.5,21.7,65
2020-12-03 15:52:18.463,18.5,21.8,64
2020-12-03 15:52:16.190,18.5,21.8,64
2020-12-03 15:52:13.913,18.5,21.8,64
2020-12-03 15:52:11.639,18.5,21.8,65
2020-12-03 15:52:09.366,18.5,21.8,64
2020-12-03 15:52:07.089,18.5,21.8,64
2020-12-03 15:52:04.815,18.5,21.9,64
2020-12-03 15:52:02.542,18.5,21.9,65
2020-12-03 15:52:00.265,18.5,21.8,65
2020-12-03 15:51:57.991,18.5,21.8,65
2020-12-03 15:51:55.714,18.5,21.8,66
2020-12-03 15:51:53.441,18.5,21.7,66
2020-12-03 15:51:51.168,18.5,21.7,66
2020-12-03 15:51:48.890,18.5,21.7,66
2020-12-03 15:51:46.617,18.5,21.6,66
2020-12-03 15:51:44.344,18.5,21.6,66
2020-12-03 15:51:42.066,18.5,21.6,66
2020-12-03 15:51:39.793,18.5,21.7,65
2020-12-03 15:51:37.520,18.5,21.7,65
2020-12-03 15:51:35.242,18.5,21.7,64
2020-12-03 15:51:32.969,18.5,21.7,64
2020-12-03 15:51:30.696,18.5,21.7,64
2020-12-03 15:51:28.419,18.4,21.6,64
2020-12-03 15:51:26.145,18.5,21.6,64
2020-12-03 15:51:23.872,18.4,21.5,64
2020-12-03 15:51:21.595,18.4,21.5,64
2020-12-03 15:51:19.321,18.4,21.5,64
2020-12-03 15:51:17.048,18.4,21.4,64
2020-12-03 15:51:14.771,18.5,21.5,64
2020-12-03 15:51:12.498,18.4,21.4,64
2020-12-03 15:51:10.224,18.5,21.4,64
2020-12-03 15:51:07.947,18.4,21.4,64
2020-12-03 15:51:05.674,18.4,21.4,64
2020-12-03 15:51:03.397,18.4,21.4,65
2020-12-03 15:51:01.124,18.5,21.5,64
2020-12-03 15:50:58.850,18.4,21.4,63
2020-12-03 15:50:56.573,18.5,21.5,63
2020-12-03 15:50:54.300,18.5,21.5,63
2020-12-03 15:50:52.026,18.4,21.5,63
2020-12-03 15:50:49.749,18.5,21.5,62
2020-12-03 15:50:47.476,18.5,21.5,62
2020-12-03 15:50:45.203,18.5,21.5,62
2020-12-03 15:50:42.925,18.5,21.6,61
2020-12-03 15:50:40.652,18.5,21.6,61
2020-12-03 15:50:38.379,18.5,21.6,65
2020-12-03 15:50:36.101,18.5,21.6,65
2020-12-03 15:50:33.828,18.5,21.7,65
2020-12-03 15:50:31.555,18.5,21.7,64
2020-12-03 15:50:29.277,18.4,21.7,64
2020-12-03 15:50:27.004,18.5,21.7,64
2020-12-03 15:50:24.731,18.4,21.7,63
2020-12-03 15:50:22.454,18.5,21.7,63
2020-12-03 15:50:20.186,18.4,21.6,65
2020-12-03 15:50:17.907,18.5,21.7,65
2020-12-03 15:50:15.630,18.5,21.6,64
2020-12-03 15:50:13.357,18.4,21.5,64
2020-12-03 15:50:11.083,18.4,21.5,64
2020-12-03 15:50:08.806,18.5,21.6,64
2020-12-03 15:50:06.533,18.4,21.5,64
